mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;gastototal;factoregatur
082019;2;20190800053053;4;1;03;98;119.98808093;2848.0380908
082019;2;20190800053058;4;1;03;98;74.988080931;2848.0380908
082019;2;20190800053067;4;1;03;98;57.988080931;2848.0380908
092019;2;20190800053076;4;1;08;98;99.697578161;503.33255996
082019;2;20190800053076;4;1;08;98;112.48808093;1033.4918476
082019;2;20190800053078;4;1;02;98;96.238080931;813.04827284
082019;2;20190800053079;4;1;03;98;58.738080931;2848.0380908
092019;2;20190800053094;4;1;06;98;99.697578161;116.68772271
082019;2;20190800053094;4;1;06;98;75.821414265;623.89268009
082019;2;20190800053102;4;1;03;98;129.98808093;2848.0380908
092019;2;20190800053136;4;4;15;98;46.477492563;73.755366402
082019;2;20190800053136;4;4;15;98;27.350483948;126.97516717
092019;2;20190800053207;4;4;03;98;46.477492563;72.272376759
082019;2;20190800053207;4;4;03;98;43.600483948;112.57604194
082019;2;20190800053733;4;2;05;98;21.538496933;1480.4698969
082019;2;20190800053788;4;2;08;98;21.538496933;2420.0914696
082019;2;20190800054082;4;2;15;98;18.538496933;320.99054509
082019;2;20190800054085;4;2;15;98;21.538496933;320.99054509
082019;2;20190800054087;4;2;07;98;36.538496933;349.55104816
082019;2;20190800054088;3;2;07;09;205.05591335;234.28646768
082019;2;20190800054089;4;2;07;98;26.538496933;349.55104816
082019;2;20190800054112;4;2;15;98;21.538496933;320.99054509
082019;2;20190800054115;4;2;12;98;54.038496933;699.10209632
082019;2;20190800054116;3;2;15;09;1126.05;215.1438005
082019;2;20190800054119;4;2;12;98;19.038496933;699.10209632
092019;2;20190800054121;4;2;05;98;32.865754908;529.55859261
082019;2;20190800054121;4;2;05;98;17.538496933;639.60923052
082019;2;20190800054126;4;2;15;98;21.038496933;320.99054509
082019;2;20190800054146;4;2;03;98;29.038496933;1675.2980787
082019;2;20190800054149;4;2;07;98;0;1048.6531445
082019;2;20190800054150;4;2;14;98;102.78849693;641.98109018
082019;2;20190800054152;4;2;15;98;0;641.98109018
092019;2;20190800054173;4;2;01;98;32.865754908;570.18948072
082019;2;20190800054173;4;2;01;98;21.538496933;750.59223397
082019;2;20190800054176;4;2;15;98;20.038496933;641.98109018
082019;2;20190800054179;4;2;07;98;25.2051636;1048.6531445
092019;2;20190800054183;4;2;05;98;32.865754908;264.7792963
082019;2;20190800054183;4;2;05;98;26.538496933;319.80461526
082019;2;20190800054210;4;2;07;98;22.538496933;349.55104816
082019;2;20190800054212;4;2;07;98;23.788496933;699.10209632
082019;2;20190800054213;4;2;07;98;21.538496933;699.10209632
082019;2;20190800054242;4;2;12;98;0;699.10209632
082019;2;20190800054245;4;2;07;98;33.076993866;1048.6531445
082019;2;20190800054250;4;1;08;98;119.98808093;1033.4918476
082019;2;20190800054252;4;1;03;98;174.98808093;3237.0893533
082019;2;20190800054258;4;1;02;98;122.48808093;579.15609778
082019;2;20190800054259;4;1;05;98;94.988080931;598.27792058
082019;2;20190800054260;4;1;05;98;84.988080931;598.27792058
082019;2;20190800054262;4;1;03;98;114.98808093;3237.0893533
082019;2;20190800054263;4;1;02;98;92.488080931;579.15609778
092019;2;20190800054268;4;1;06;98;99.697578161;116.68772271
082019;2;20190800054268;4;1;06;98;149.98808093;623.89268009
082019;2;20190800054273;4;1;03;98;324.98808093;3237.0893533
082019;2;20190800054274;4;1;05;98;84.988080931;598.27792058
082019;2;20190800054279;4;1;01;98;134.98808093;1106.460145
082019;2;20190800054280;4;1;03;98;199.98808093;3237.0893533
082019;2;20190800054281;4;1;05;98;99.988080931;598.27792058
082019;2;20190800054285;4;1;03;98;134.98808093;3237.0893533
082019;2;20190800054290;4;1;02;98;134.98808093;579.15609778
082019;2;20190800054292;4;1;03;98;94.988080931;3237.0893533
082019;2;20190800054294;4;1;05;98;174.98808093;598.27792058
082019;2;20190800054298;4;1;02;98;109.98808093;579.15609778
082019;2;20190800054299;4;1;05;98;164.98808093;598.27792058
082019;2;20190800054301;4;1;05;98;99.988080931;598.27792058
082019;2;20190800054302;4;1;03;98;174.98808093;3237.0893533
092019;2;20190800054304;4;1;06;98;99.697578161;116.68772271
082019;2;20190800054304;4;1;06;98;149.98808093;623.89268009
092019;2;20190800054312;4;1;03;98;75.690276589;714.56612025
082019;2;20190800054312;4;1;03;98;64.302039798;3202.2509826
082019;2;20190800054316;4;1;08;98;93.052039798;1033.4918476
082019;2;20190800054321;3;1;07;12;30.550746707;5905.1276891
082019;2;20190800054329;3;1;07;12;35.550746707;5905.1276891
082019;2;20190800054332;3;1;07;12;55.550746707;2861.0909732
082019;2;20190800054334;3;1;03;15;67.923037073;4292.5779777
082019;2;20190800054336;3;1;03;15;117.92303707;4292.5779777
082019;2;20190800054337;3;1;03;15;117.92303707;4292.5779777
082019;2;20190800054341;3;1;03;15;92.923037073;4292.5779777
082019;2;20190800054342;3;1;03;15;60.423037073;4292.5779777
082019;2;20190800054344;3;1;03;15;61.673037073;4292.5779777
082019;2;20190800054347;3;1;03;15;82.923037073;4292.5779777
082019;2;20190800054350;3;1;03;15;167.92303707;4292.5779777
082019;2;20190800054351;3;1;03;15;97.923037073;8859.6347726
082019;2;20190800054360;3;1;03;02;67.293471216;486.74023811
082019;2;20190800054365;3;1;03;02;65.423037073;444.23515988
082019;2;20190800054368;3;1;08;02;49.798037073;812.04111172
082019;2;20190800054369;3;1;03;02;47.423037073;916.87589371
082019;2;20190800054372;3;1;03;02;51.256370406;916.87589371
082019;2;20190800054385;4;3;15;98;208.70543115;191.3052684
082019;2;20190800054395;4;3;02;98;128.70543115;377.15748665
082019;2;20190800054396;4;3;03;98;183.70543115;308.52698484
082019;2;20190800054506;3;3;08;16;238.64092627;1031.2523077
082019;2;20190800054511;3;3;08;16;663.28616352;687.50153846
082019;2;20190800054513;3;3;08;16;238.64092627;1031.2523077
082019;2;20190800054515;3;3;08;16;222.19973659;1718.7538462
082019;2;20190800054517;3;3;08;16;229.22442228;1375.0030769
082019;2;20190800054520;3;3;08;16;231.82929669;2062.5046154
082019;2;20190800054521;3;3;08;16;576.33333333;687.50153846
082019;2;20190800054522;3;3;08;16;239.65434952;687.50153846
082019;2;20190800054523;3;3;08;16;360.83333333;1375.0030769
082019;2;20190800054525;3;3;08;16;424.16666667;687.50153846
082019;2;20190800054530;3;3;08;16;238.64092627;687.50153846
082019;2;20190800054538;3;3;08;16;238.64092627;1031.2523077
082019;2;20190800054542;3;3;08;16;238.64092627;687.50153846
082019;2;20190800054544;3;3;13;16;238.64092627;71.946436382
082019;2;20190800054545;3;3;08;16;238.64092627;687.50153846
082019;2;20190800054546;3;3;13;16;238.64092627;71.946436382
082019;2;20190800054549;3;3;13;16;238.64092627;71.946436382
082019;2;20190800054550;3;3;08;16;238.64092627;1375.0030769
082019;2;20190800054552;4;3;08;98;157.4108623;115.41970036
082019;2;20190800054554;4;3;08;98;93.705431151;86.564775272
082019;2;20190800054562;4;3;08;98;96.205431151;57.709850181
082019;2;20190800054565;4;3;08;98;97.038764484;86.564775272
082019;2;20190800054568;4;3;08;98;157.4108623;86.564775272
082019;2;20190800054571;4;3;07;98;113.70543115;79.369927711
082019;2;20190800054674;4;1;03;98;267.48808093;3237.0893533
082019;2;20190800054684;4;1;05;98;105.78808093;598.27792058
082019;2;20190800054714;4;1;03;98;109.98808093;3237.0893533
082019;2;20190800054724;4;1;03;98;104.98808093;3237.0893533
082019;2;20190800054729;4;1;03;98;100.73808093;3237.0893533
082019;2;20190800054743;4;1;03;98;58.321414265;2848.0380908
082019;2;20190800054744;4;1;03;98;55.738080931;2848.0380908
082019;2;20190800054756;4;1;03;98;66.238080931;2848.0380908
082019;2;20190800054761;4;1;03;98;62.488080931;2848.0380908
082019;2;20190800054790;4;1;03;98;59.363080931;2848.0380908
082019;2;20190800054791;4;1;03;98;69.988080931;2848.0380908
082019;2;20190800054802;4;1;03;98;99.988080931;2848.0380908
082019;2;20190800054809;3;1;07;11;55.550746707;1299.6270322
082019;2;20190800054816;3;1;07;11;63.050746707;1299.6270322
082019;2;20190800054817;3;1;07;11;50.550746707;1299.6270322
082019;2;20190800054821;3;1;07;11;45.550746707;1299.6270322
082019;2;20190800054826;3;1;07;11;75.550746707;1299.6270322
082019;2;20190800054828;3;1;07;11;40.550746707;1299.6270322
082019;2;20190800054833;3;1;07;11;115.55074671;1299.6270322
082019;2;20190800054837;3;1;07;11;40.550746707;1299.6270322
082019;2;20190800055061;4;2;03;98;25.038496933;315.61611822
082019;2;20190800055777;4;2;07;98;21.538496933;396.95301645
082019;2;20190800055780;4;2;05;98;18.538496933;462.81832007
082019;2;20190800055814;4;2;13;98;91.538496933;356.05359468
082019;2;20190800055820;4;2;13;98;24.038496933;712.10718936
082019;2;20190800055827;4;2;01;98;0;549.95316778
082019;2;20190800055852;4;2;05;98;30.788496933;925.63664013
082019;2;20190800055875;4;2;03;98;0;631.23223644
082019;2;20190800055882;4;2;08;98;0;661.93306082
082019;2;20190800055883;4;2;14;98;0;712.10718936
082019;2;20190800055885;3;2;12;13;172.73473021;68.655656918
082019;2;20190800055888;4;2;03;98;56.538496933;315.61611822
082019;2;20190800055917;4;2;15;98;116.53849693;533.68288736
082019;2;20190800055957;4;2;07;98;0;1702.5387004
082019;2;20190800055960;4;2;14;98;33.076993866;533.68288736
082019;2;20190800055962;4;2;15;98;46.538496933;533.68288736
082019;2;20190800055963;4;2;15;98;81.538496933;533.68288736
082019;2;20190800055964;4;2;03;98;21.538496933;586.03418589
082019;2;20190800055965;4;2;15;98;20.288496933;1067.3657747
082019;2;20190800055966;4;2;14;98;29.038496933;1067.3657747
082019;2;20190800055975;4;2;03;98;21.538496933;1172.0683718
082019;2;20190800055976;4;2;15;98;18.538496933;2134.7315494
082019;2;20190800055979;4;2;03;98;0;1758.1025577
082019;2;20190800055981;4;2;14;98;0;533.68288736
082019;2;20190800055984;4;2;14;98;29.038496933;1067.3657747
082019;2;20190800055985;4;2;01;98;47.538496933;549.95316778
082019;2;20190800056021;4;2;03;98;0;586.03418589
082019;2;20190800056022;4;2;15;98;21.538496933;533.68288736
082019;2;20190800056023;4;2;15;98;0;1067.3657747
082019;2;20190800056024;4;2;15;98;26.538496933;533.68288736
082019;2;20190800056026;4;2;15;98;0;1067.3657747
082019;2;20190800056033;4;1;05;98;169.98808093;598.27792058
082019;2;20190800056061;4;1;05;98;239.98808093;598.27792058
082019;2;20190800056063;4;1;01;98;139.98808093;1106.460145
092019;2;20190800056065;4;1;06;98;99.697578161;116.68772271
082019;2;20190800056065;4;1;06;98;144.98808093;623.89268009
082019;2;20190800056066;4;1;03;98;199.98808093;3237.0893533
082019;2;20190800056071;4;1;03;98;139.98808093;3237.0893533
082019;2;20190800056084;4;1;05;98;99.988080931;598.27792058
082019;2;20190800056089;4;1;03;98;119.98808093;3237.0893533
082019;2;20190800056100;4;1;03;98;119.98808093;3237.0893533
082019;2;20190800056108;4;1;02;98;174.98808093;579.15609778
082019;2;20190800056110;4;1;03;98;129.98808093;3237.0893533
082019;2;20190800056111;4;1;03;98;174.98808093;3237.0893533
082019;2;20190800056115;4;1;03;98;112.57141426;3237.0893533
082019;2;20190800056122;4;1;03;98;154.1547476;3237.0893533
082019;2;20190800056123;4;1;03;98;131.23808093;3237.0893533
082019;2;20190800056124;4;1;05;98;0;598.27792058
082019;2;20190800056133;4;1;02;98;124.98808093;579.15609778
082019;2;20190800056146;4;1;05;98;119.98808093;598.27792058
082019;2;20190800056149;4;1;03;98;112.98808093;3237.0893533
082019;2;20190800056153;4;1;03;98;144.98808093;3237.0893533
082019;2;20190800056159;4;1;05;98;0;598.27792058
082019;2;20190800056171;4;1;05;98;127.48808093;598.27792058
082019;2;20190800056176;4;1;03;98;228.11308093;3237.0893533
082019;2;20190800056177;4;1;05;98;118.32141426;598.27792058
082019;2;20190800056180;4;1;03;98;194.98808093;3237.0893533
092019;2;20190800056185;4;1;06;98;99.697578161;116.68772271
082019;2;20190800056185;4;1;06;98;159.1547476;623.89268009
082019;2;20190800056186;4;1;02;98;134.98808093;579.15609778
082019;2;20190800056187;4;1;03;98;100.82141426;3237.0893533
082019;2;20190800056189;4;1;05;98;131.23808093;598.27792058
082019;2;20190800056190;4;1;03;98;119.98808093;3237.0893533
082019;2;20190800056197;4;1;05;98;102.23808093;598.27792058
082019;2;20190800056200;4;1;05;98;68.738080931;598.27792058
082019;2;20190800056207;4;1;03;98;90.988080931;2848.0380908
082019;2;20190800056215;4;1;03;98;74.988080931;1999.4447611
082019;2;20190800056219;4;1;03;98;86.238080931;1999.4447611
082019;2;20190800056226;4;1;03;98;0;1999.4447611
082019;2;20190800056229;4;1;03;98;0;1999.4447611
082019;2;20190800056235;4;1;03;98;0;1999.4447611
082019;2;20190800056237;4;1;03;98;0;1999.4447611
082019;2;20190800056238;4;1;03;98;0;1999.4447611
082019;2;20190800056241;4;1;03;98;0;1999.4447611
082019;2;20190800056245;4;1;03;98;0;1999.4447611
082019;2;20190800056246;4;1;03;98;0;1999.4447611
082019;2;20190800056251;4;1;03;98;0;1999.4447611
082019;2;20190800056254;4;1;03;98;0;1999.4447611
082019;2;20190800056259;4;1;03;98;59.988080931;1999.4447611
082019;2;20190800056266;3;1;03;16;92.923037073;2578.0014726
082019;2;20190800056268;3;1;03;16;49.173037073;2578.0014726
082019;2;20190800056269;3;1;03;16;59.673037073;2578.0014726
082019;2;20190800056270;3;1;03;16;85.846074146;2578.0014726
082019;2;20190800056274;3;1;03;16;47.923037073;2578.0014726
082019;2;20190800056278;3;1;03;16;92.923037073;2578.0014726
082019;2;20190800056282;3;1;03;16;85.846074146;2578.0014726
082019;2;20190800056283;3;1;03;16;62.923037073;2578.0014726
082019;2;20190800056286;3;1;03;16;84.423037073;2578.0014726
082019;2;20190800056287;3;1;03;16;92.923037073;2578.0014726
082019;2;20190800056289;4;1;03;98;64.988080931;2921.882104
082019;2;20190800056291;3;1;03;16;64.58970374;5320.8471946
082019;2;20190800056292;4;1;03;98;99.976161863;2921.882104
082019;2;20190800056293;3;1;03;16;85.846074146;2578.0014726
082019;2;20190800056296;3;1;03;16;47.923037073;2578.0014726
082019;2;20190800056298;3;1;03;16;74.173037073;5320.8471946
082019;2;20190800056299;3;1;03;16;82.923037073;5320.8471946
082019;2;20190800056301;3;1;03;16;61.048037073;5320.8471946
082019;2;20190800056306;3;1;07;12;90.435218096;3134.8443962
082019;2;20190800056310;3;1;07;12;104.1852181;3134.8443962
082019;2;20190800056316;3;1;07;12;63.050746707;2861.0909732
082019;2;20190800056319;4;1;03;98;75.552039798;1697.5043092
082019;2;20190800056320;3;1;07;07;39.550746707;3382.526925
082019;2;20190800056328;4;1;09;98;54.718706465;1279.9545123
082019;2;20190800056329;3;1;03;07;36.800746707;1254.7344277
082019;2;20190800056334;3;1;07;07;99.050746707;3382.526925
082019;2;20190800056340;3;1;07;07;30.550746707;3382.526925
082019;2;20190800056343;3;1;03;07;46.800746707;1254.7344277
082019;2;20190800056346;3;1;03;07;51.101493413;1254.7344277
082019;2;20190800056349;3;1;03;07;77.550746707;1254.7344277
092019;2;20190800056351;4;1;01;98;75.690276589;747.03804116
082019;2;20190800056351;4;1;01;98;46.552039798;1012.0264843
082019;2;20190800056353;3;1;07;07;35.550746707;3382.526925
082019;2;20190800056359;3;1;07;07;38.175746707;6981.3415899
082019;2;20190800056362;3;1;07;01;90.550746707;2284.8931608
082019;2;20190800056366;4;1;03;98;75.552039798;1697.5043092
082019;2;20190800056367;3;1;07;01;28.550746707;2284.8931608
082019;2;20190800056369;3;1;07;01;1550;2503.5151235
082019;2;20190800056372;3;1;12;01;51.101493413;1230.6534159
082019;2;20190800056376;4;1;03;98;113.0520398;1697.5043092
082019;2;20190800056377;4;1;09;98;75.552039798;1279.9545123
082019;2;20190800056382;3;1;07;01;36.800746707;2284.8931608
082019;2;20190800056387;4;1;08;98;88.052039798;2464.7348003
082019;2;20190800056389;3;1;07;01;33.88408004;2284.8931608
082019;2;20190800056390;3;1;07;01;55.550746707;2284.8931608
082019;2;20190800056395;3;1;07;01;36.800746707;2284.8931608
082019;2;20190800056396;3;1;07;01;35.300746707;2284.8931608
082019;2;20190800056402;3;1;07;01;46.300746707;4715.8884484
082019;2;20190800056403;4;1;11;98;138.0520398;2464.7348003
082019;2;20190800056404;3;1;07;01;43.88408004;4715.8884484
082019;2;20190800056408;3;1;07;01;31.185218096;2503.5151235
082019;2;20190800056409;4;1;03;98;75.552039798;1697.5043092
082019;2;20190800056412;3;1;07;01;32.050746707;2284.8931608
082019;2;20190800056413;3;1;03;01;58.050746707;847.57170487
092019;2;20190800056414;4;1;01;98;75.690276589;747.03804116
082019;2;20190800056414;4;1;01;98;75.552039798;1012.0264843
082019;2;20190800056419;3;1;07;01;35.550746707;2284.8931608
082019;2;20190800056423;3;1;07;01;50.550746707;2284.8931608
082019;2;20190800056425;4;1;08;98;41.552039798;2464.7348003
082019;2;20190800056426;3;1;07;01;75.550746707;2284.8931608
082019;2;20190800056430;3;1;07;01;130.55074671;2284.8931608
082019;2;20190800056432;3;1;07;01;58.370436192;2503.5151235
082019;2;20190800056434;3;1;07;01;49.050746707;2284.8931608
082019;2;20190800056440;3;1;07;01;38.050746707;2284.8931608
082019;2;20190800056443;3;1;07;01;186.55074671;2284.8931608
082019;2;20190800056446;3;1;07;01;48.050746707;4715.8884484
082019;2;20190800056449;4;1;15;98;0;2464.7348003
082019;2;20190800056451;3;1;07;01;45.550746707;2284.8931608
082019;2;20190800056452;3;1;07;01;41.550746707;4715.8884484
082019;2;20190800056454;4;1;07;98;67.552039798;4576.1508605
082019;2;20190800056490;4;3;05;98;102.70543115;265.49304042
082019;2;20190800056491;4;3;05;98;116.20543115;796.47912127
082019;2;20190800056493;4;3;15;98;88.705431151;76.226049072
082019;2;20190800056494;4;3;15;98;103.70543115;76.226049072
082019;2;20190800056496;4;3;15;98;98.705431151;152.45209814
082019;2;20190800056497;4;3;05;98;0;1061.9721617
082019;2;20190800056498;3;3;05;09;471.0757782;671.38187346
082019;2;20190800056501;4;3;05;98;0;796.47912127
082019;2;20190800056503;3;3;05;10;214.40891778;644.07542886
082019;2;20190800056504;3;3;03;10;235.35542282;419.31100704
082019;2;20190800056505;3;3;05;10;214.40891778;644.07542886
082019;2;20190800056506;3;3;05;10;214.40891778;1932.2262866
082019;2;20190800056507;3;3;03;10;214.40891778;419.31100704
082019;2;20190800056508;3;3;05;10;214.40891778;644.07542886
082019;2;20190800056509;3;3;03;10;205.05918684;838.62201409
082019;2;20190800056510;3;3;05;10;353.28571429;644.07542886
082019;2;20190800056511;3;3;05;10;234.27384153;966.11314329
082019;2;20190800056512;3;3;05;10;243.43250436;966.11314329
082019;2;20190800056513;3;3;05;10;214.40891778;644.07542886
